5
x  y  z
252 300 266
251 295 291
249 268 329
312 348 324
323 315 297
327 346 334
437 326 366
380 422 415
444 449 453
412 514 448
424 442 465
571 493 535
596 526 549
641 585 582
611 612 604
626 683 660
625 724 688
761 725 758
801 736 805
766 763 867
913 896 907
1036 938 974
990 1066 967
1031 1064 1032
1054 1098 1155
1264 1175 1160
1247 1349 1216
1348 1284 1298
1423 1418 1466
1479 1605 1627
1517 1651 1507
1652 1721 1678
1744 1872 1825
1855 1851 1900
2084 1945 2111
2075 2135 2257
2313 2171 2311
2360 2505 2497
2433 2446 2611
2453 2727 2710
2886 2591 2822
2924 2972 3045
3103 3130 3075
3453 3346 3424
3570 3389 3491
3645 3629 3730
3955 3826 3796
4051 4093 4034
4338 4371 4359
4442 4442 4518
4722 4860 4912
5091 4970 4840
5245 5183 5266
5863 5825 5477
5654 5862 6058
6267 6128 6235
6449 6703 6801
6752 6921 6912
7233 7310 7329
7606 7682 7484
7855 8026 8316
8380 8458 8636
8970 8922 8809
9101 9554 9342
9706 9938 9712
10508 10530 10221
10926 10889 10804
11359 11257 11849
12340 12012 12157
12450 12928 12707
13304 13472 13226
13583 13923 14012
14944 14488 14739
15514 15666 15563
15842 16119 16041
16870 17127 17350
17550 17815 18040
18392 18794 18900
19362 19910 19328
20663 20722 20121
21222 21599 21506
22667 22352 22734
23461 23931 23575
24627 24671 24768
25664 26743 25974
26790 27221 27190
28520 28223 28282
29334 30186 29774
30787 31212 30870
32594 31762 32421
34081 34624 33882
35928 35930 35441
37057 37535 37026
38704 39112 38651
41324 40648 40933
42697 42402 42529
44741 44728 44579
46606 46811 46577
48689 48953 48451
50867 50392 51051
52609 54184 53850
54378 54647 55223
57825 57775 57743
59881 60727 60002
63410 63118 63478
65361 65615 65584
68101 68589 68777
71162 72129 71583
74381 74658 74479
77262 78024 77650
80741 80917 81436
84333 83681 84911
87085 88694 88404
91161 92327 91292
95891 95410 94745
99024 98858 99118
103248 104463 102150
107608 108061 106284
112850 111149 112453
116527 116779 117161
120735 121039 121020
125853 126010 125110
130582 131346 129839
136780 135957 137793
140796 140377 141707
147348 147667 147414
152729 153099 153523
158224 157491 157862
164368 164188 163950
170702 171839 171142
176960 178007 177842
183458 184767 183424
190757 191194 190046
198338 198727 198355
205482 205857 206577
213217 212467 213680
221694 222733 221399
228200 229917 229904
238695 237581 237735
245568 245113 247308
254516 254907 254433
263671 265827 262644
272379 273155 271789
283944 283741 283405
292817 293385 292176
302838 304263 304130
311550 314898 311991
324142 326557 323643
334178 336521 336714
346603 347028 348096
355016 360532 358293
370670 369695 369818
382837 384243 384454
394492 395803 394442
408715 409266 410014
423599 422017 422984
434612 438217 434585
450004 450666 450936
463840 465086 467183
478355 479931 480745
493985 496812 494982
510310 512603 511413
525336 526608 526821
542336 542760 541437
561331 561220 559393
577194 576932 575419
593188 595610 596339
611360 612513 611980
632941 631266 633726
650297 649771 649152
669158 668793 666557
691065 687891 689620
706441 709087 711691
729078 728817 728974
750719 753178 750677
771540 770192 772162
794140 796444 795971
816499 816535 819043
841455 839741 840479
862598 864275 864788
888750 886038 889638
913119 910194 911468
940247 937227 938071
963303 961475 961816
990279 983406 990547
1013055 1014613 1015053
1042198 1044189 1041089
1069750 1067666 1067032
1091073 1094527 1096011
1125732 1123171 1123417
1154631 1153587 1152634
1182455 1183286 1183432
1210856 1214373 1212538
1241292 1242176 1241938
1272865 1273559 1271800
1302370 1303776 1304462
1336165 1337870 1338766
1371679 1369261 1366947
1400913 1401806 1400602
1434911 1432587 1437547
1468515 1470149 1469172
1501794 1503204 1503325
1537139 1540511 1538217
1573086 1574314 1576913
1605106 1611984 1609938
1645992 1646922 1644793
1685010 1683439 1683397
1721066 1719437 1718640
1756091 1758867 1760498
1799281 1794540 1795960
1831802 1835090 1836439
1871926 1874432 1874008
1912763 1913710 1914670
1952645 1953215 1956485
1992033 1992403 1994044
2033426 2032280 2039233
2075028 2079151 2076239
2119178 2118357 2114603
2158554 2158818 2160799
2199543 2202372 2200339
2245681 2247876 2242935
2289394 2287702 2286923
2332481 2333023 2327348
2376296 2378055 2375352
2420679 2421844 2418971
2470092 2465074 2466576
2506360 2508434 2508484
2560645 2551816 2555205
2604099 2601646 2601717
2648065 2646471 2649065
2695762 2694991 2692699
2742229 2732893 2740632
2790254 2786945 2787858
2834937 2833267 2831929
2875804 2880155 2879803
2931647 2925566 2926205
2975784 2971936 2978719
3029485 3024656 3019764
3073423 3072076 3069669
3116810 3113342 3119705
3164528 3169597 3164818
3211544 3214350 3216907
3263504 3264206 3257576
3309825 3312383 3309617
3360391 3360895 3359273
3411896 3408771 3407234
3458645 3454828 3456369
3500986 3500544 3502943
3551920 3556589 3554754
3604997 3599000 3605229
3643281 3650831 3659604
3703573 3696854 3695940
3742017 3740972 3744511
3794764 3796771 3793558
3844694 3841640 3839513
3890020 3888599 3891504
3939430 3933612 3941303
3985497 3984349 3986099
4028540 4035263 4029119
4075493 4081696 4080001
4126089 4122138 4122548
4168867 4170392 4168242
4220550 4212915 4211565
4256911 4261177 4264455
4303334 4303445 4311909
4344567 4347339 4352533
4393105 4396884 4399445
4432205 4432850 4437010
4487515 4478047 4481853
4524334 4527309 4528350
4567395 4561856 4567787
4612431 4604103 4608100
4649590 4647152 4645006
4691938 4691543 4686499
4731074 4732346 4731837
4769328 4775122 4771973
4804538 4810092 4809221
4848229 4844261 4849219
4880614 4878690 4884767
4924342 4924480 4928399
4952753 4955527 4955475
4992878 4987190 4987246
5026269 5034492 5028173
5058230 5061127 5056786
5096985 5097961 5094277
5123631 5125091 5125297
5151237 5153996 5155188
5185219 5194210 5181301
5211316 5218071 5215201
5245347 5242722 5239974
5276303 5270963 5268740
5304522 5299820 5301358
5320032 5331082 5328473
5342394 5351766 5349407
5372460 5374007 5364675
5395896 5395773 5401240
5419066 5417685 5418664
5437835 5448340 5441941
5455534 5457500 5458638
5482697 5477126 5476211
5503823 5502748 5499928
5514048 5519738 5519751
5534994 5534823 5533816
5551531 5550351 5541974
5559467 5560727 5561562
5570477 5575168 5570974
5588454 5591156 5583249
5588680 5589555 5598855
5603547 5601191 5601571
5614638 5615803 5613840
5612825 5617974 5620105
5624926 5630806 5628300
5638287 5624204 5634204
5638282 5641588 5634841
5636805 5640952 5637548
5640457 5650168 5639929
5641987 5638032 5642221
5639357 5644419 5640702
5633057 5638285 5641869
5642087 5635693 5638713
5635676 5633073 5638383
5630161 5636996 5627371
5624406 5626731 5616816
5620440 5620618 5607473
5607382 5605425 5604318
5594545 5596703 5603550
5584686 5585462 5591665
5573987 5571620 5575595
5563128 5558930 5556834
5538052 5548210 5547090
5531962 5531383 5538439
5520632 5510035 5517136
5505843 5495088 5500968
5483874 5483468 5479358
5461244 5465580 5463286
5443753 5438736 5442807
5419662 5421498 5418164
5398495 5400920 5400858
5378535 5371613 5379920
5348815 5352589 5343721
5331188 5319977 5322487
5300223 5294507 5303930
5274544 5270802 5266533
5245373 5250418 5246270
5220108 5215920 5208205
5185842 5184007 5182865
5156626 5160966 5153615
5127983 5126083 5126955
5094412 5091330 5093591
5055828 5058730 5058973
5029420 5022387 5022945
4990832 4989538 4989018
4949404 4957964 4955580
4921824 4923459 4921158
4883562 4877389 4885092
4843959 4849400 4845743
4811973 4807660 4809050
4769678 4768221 4768022
4733779 4731325 4737444
4683264 4688147 4690076
4655020 4648280 4643386
4607940 4607160 4607865
4567544 4570123 4562564
4522338 4521811 4522115
4484431 4479513 4477997
4431848 4438956 4435518
4395173 4393648 4399863
4351317 4348513 4348099
4299640 4303261 4303518
4260848 4267395 4261369
4219119 4213496 4216669
4172902 4167876 4165745
4122237 4124354 4123288
4081170 4076231 4078008
4031101 4028546 4026385
3980710 3987742 3990031
3931091 3941387 3938029
3890607 3887837 3883853
3840370 3842178 3844554
3794724 3790550 3791500
3743277 3748498 3746679
3698509 3696100 3702511
3649750 3644760 3649191
3604067 3599803 3592222
3554531 3556976 3548491
3497653 3502944 3500084
3455508 3459952 3456636
3409421 3407133 3405243
3359932 3355639 3359905
3310139 3313131 3307409
3265423 3261402 3263385
3211950 3213692 3216446
3165893 3164614 3169778
3120902 3116399 3115138
3068272 3071168 3064882
3019996 3019046 3028873
2977133 2970503 2971118
2930813 2923348 2927126
2880253 2880904 2882017
2834321 2834426 2836694
2787260 2783431 2784959
2737308 2737317 2737517
2693921 2692911 2695575
2644294 2645827 2645224
2597253 2600504 2601445
2554417 2558225 2555283
2513292 2509360 2506979
2466709 2462790 2463901
2420467 2422306 2421125
2376917 2379514 2376015
2330261 2331793 2328614
2288476 2283908 2286114
2242631 2244755 2241651
2201747 2201763 2200418
2157571 2157906 2158513
2118174 2116396 2119502
2075544 2070719 2076695
2036101 2033800 2033776
1994377 1997052 1993254
1947782 1949879 1957441
1915546 1912700 1912217
1873834 1871848 1870513
1837108 1832067 1835501
1798729 1794710 1794711
1757447 1755309 1757521
1718730 1717548 1719422
1679330 1681609 1683107
1648201 1644487 1644201
1608859 1607633 1607960
1573756 1574702 1576563
1539988 1541484 1535471
1506401 1504798 1501793
1467861 1471342 1468605
1431883 1438841 1435251
1401564 1400014 1401034
1366027 1370349 1367935
1336479 1336023 1335188
1303407 1305474 1306673
1275350 1274058 1273778
1241762 1241799 1241623
1213978 1211535 1215008
1184128 1183883 1184161
1152871 1151181 1151536
1125560 1122568 1121974
1094087 1098128 1095738
1067045 1067760 1069713
1040908 1042525 1040690
1012943 1015044 1014453
986919 989318 985393
961744 959768 960663
937326 935443 937184
910668 911109 911132
890793 887935 887397
862560 862143 863963
837464 838010 841290
817262 819076 814513
797365 793752 797241
772248 772951 771200
749521 749856 753724
727828 733419 728480
710594 709179 709997
689173 690715 689976
669551 669314 669365
648952 649677 651853
632705 629935 632509
612175 611627 614215
594994 592633 594694
576053 577841 576992
562586 558824 560421
539927 543087 543244
525603 526777 528929
508114 510389 511808
495768 494780 496415
479385 478694 479603
466310 466154 465766
450625 450596 448644
436498 434639 436061
422339 421186 420928
409592 407871 409433
396534 395025 394728
382962 383688 382065
370607 369925 370256
358931 357950 358982
346419 345550 346812
334856 334481 334588
323889 324811 324920
311523 313479 314105
303015 302797 302403
292569 291371 292698
281565 281953 282950
272844 274749 273402
263561 263298 264713
256624 254330 254344
246055 245102 246355
238534 236673 237511
229388 228909 229000
220474 220951 221293
213628 213253 213495
206102 203854 205839
198332 197434 198372
191481 190989 193101
185507 183815 183378
177697 177352 176823
170770 170850 172035
163470 165307 165201
157850 157862 158334
154352 151957 152497
148139 146379 146884
141126 141518 141432
136632 135528 136002
131062 130975 130487
125027 126132 126242
121265 121364 122380
117066 115656 117246
111540 111655 113162
107723 107164 107808
103578 102485 103402
99049 99531 99289
94605 94909 95652
91752 91866 91948
88455 87535 87779
84774 83881 84331
80954 81148 82045
78435 77247 78399
74648 74303 74431
71080 71593 71555
69394 68810 68225
65447 65112 65548
62797 62553 63095
60273 60200 60720
57846 57923 58522
55305 55520 55036
52504 53366 53607
50576 50864 50787
48670 48238 49186
45810 47152 47706
44988 44002 44537
42804 42228 42633
40660 40266 41191
38568 39072 39164
37553 37392 37061
35697 35103 35893
34584 33943 34020
32352 32657 32790
31510 31301 31068
29627 29506 29900
28428 28498 28501
27554 27079 27347
25850 25795 26264
25054 24911 25015
23931 23601 24007
22367 22467 22464
21642 21625 21683
20455 19967 20902
19286 19191 19627
18558 19029 18740
17607 18097 17433
16903 16671 17033
15990 15975 15962
15379 15100 15382
14432 14672 14339
14194 14042 13836
13454 13076 13333
12694 12391 12641
11885 11707 11975
11441 11348 11753
10868 10791 10750
10212 10383 10386
9827 9707 9794
9400 9352 9519
8810 8982 8937
8493 8627 8541
7997 7967 7961
7577 7567 7462
7097 7407 7145
6677 6853 6890
6593 6580 6457
6208 6040 6463
6204 5758 5974
5513 5552 5658
5233 5261 5359
4981 5167 4941
4864 4669 4670
4523 4652 4481
4256 4061 4296
3924 4178 4058
3754 3839 3860
3776 3765 3567
3561 3513 3471
3302 3255 3387
3086 3248 3134
2836 2936 2983
2974 2710 2872
2678 2619 2553
2538 2624 2496
2407 2524 2419
2397 2204 2240
2196 2133 2056
2004 1934 1977
1848 1880 1830
1801 1771 1845
1587 1707 1580
1455 1599 1542
1445 1421 1509
1401 1399 1558
1332 1378 1375
1290 1260 1299
1178 1279 1153
1053 1027 1088
1038 1081 1044
945 957 1006
1011 924 945
837 861 842
863 815 866
758 784 700
728 751 707
701 709 653
648 635 633
651 649 630
604 538 587
635 471 467
493 557 514
498 528 499
497 385 429
462 471 387
480 382 347
405 429 391
373 357 395
309 342 315
255 293 265
277 312 258
249 309 274
303 273 226
267 301 225
235 270 233
201 207 208
208 184 167
203 156 173
188 178 157
202 170 151
166 154 138
150 143 141
139 143 116
111 126 108
143 113 109
128 127 146
126 123 99
88 110 118
70 105 127
104 79 89
86 70 73
60 78 53
84 90 60
38 60 74
54 80 65
62 44 59
61 58 53
67 39 41
39 42 46
48 46 52
56 50 41
24 28 31
42 27 36
17 31 40
29 24 22
34 55 35
10 27 26
22 30 27
15 16 39
33 25 30
14 16 38
22 15 17
26 23 9
28 19 14
17 19 18
9 12 7
13 16 18
8 19 22
10 23 9
9 5 13
13 8 4
3 6 11
12 5 4
2 6 12
10 6 2
15 5 10
3 1 13
8 5 1
10 10 6
12 4 3
2 5 18
3 2 1
9 2 4
3 3 2
6 3 8
0 1 9
2 13 7
2 1 3
1 0 2
1 2 3
3 1 1
3 0 5
5 1 1
0 1 2
2 0 2
1 3 2
0 0 0
3 0 0
0 0 0
0 2 0
1 0 0
0 8 0
0 0 3
0 0 4
3 4 0
1 1 4
0 1 2
1 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 1
1 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 3
0 0 0
0 0 0
0 0 0
0 0 0
0 0 1
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
